created_at,id,job_id,metadata,missing_optional_fields,missing_required_fields,module_name,normalized_records_count,raw_import_id,raw_records_count,reconciliation_notes,reconciliation_status,stock_id,target_table,unmapped_records_count,updated_at,yahoo_symbol
2026-04-28T18:05:51.941+00:00,a37ea515-240b-4c3a-bbf3-5a1fb93560ec,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,"{""sourceUrl"":null,""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":null,""stockSymbol"":""RELIANCE"",""unavailable"":true,""yahooSymbol"":""RELIANCE.NS"",""sourceRecordedAt"":null}","[""market_cap"",""enterprise_value"",""trailing_pe"",""forward_pe"",""peg_ratio"",""price_to_book"",""ev_to_revenue"",""ev_to_ebitda"",""trailing_eps"",""forward_eps"",""dividend_yield""]","[""provider_response_unavailable""]",valuation_metrics,0,,0,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",no_data,1e0fab79-e038-4b74-a135-af61999090cd,stock_valuation_metrics,0,2026-04-28T18:05:51.941+00:00,RELIANCE.NS
2026-04-28T17:46:07.764+00:00,a79d06a7-7772-4517-a746-6d6d5ecb5738,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""annual"",""sourceName"":""yahoo_finance"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":100,""latestFiscalDate"":""2025-03-31"",""sourceRecordedAt"":""2026-04-28T17:46:05.397+00:00""}",[],[],income_statement_annual,2,0d361d85-e8b1-472a-91dc-c031289d2f44,2,Normalized 2 of 2 raw statement rows for income_statement_annual.,completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_income_statement,0,2026-04-28T17:46:07.764+00:00,RELIANCE.NS
2026-04-29T00:46:55.318+00:00,b18779aa-00a0-4c41-84f7-34c759ab81a9,8305be7e-8b0c-420b-b25e-2784e0d44b42,"{""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=1mo&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""tradeDate"":""2026-04-28"",""sourceName"":""yahoo_finance"",""rawImportId"":""9ca9daa1-e551-4be1-bd67-1ccbf071eeaa"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":90.91,""fallbackStrategy"":""chart_history"",""sourceRecordedAt"":""2026-04-29T00:46:53.55+00:00""}","[""market_cap""]",[],latest_market_snapshot,1,9ca9daa1-e551-4be1-bd67-1ccbf071eeaa,1,Latest snapshot mapped 10/11 fields.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_market_snapshot,0,2026-04-29T00:46:55.318+00:00,RELIANCE.NS
2026-04-28T18:06:16.257+00:00,b395f7c4-f81e-4ae9-b1dd-f1f2b60561ed,b5566018-8d93-49b8-9428-867776813868,"{""sourceUrl"":null,""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":null,""stockSymbol"":""RELIANCE"",""unavailable"":true,""yahooSymbol"":""RELIANCE.NS"",""sourceRecordedAt"":null}","[""currency_code"",""operating_cash_flow"",""investing_cash_flow"",""financing_cash_flow"",""capital_expenditure"",""free_cash_flow"",""dividends_paid"",""stock_based_compensation"",""depreciation_amortization"",""beginning_cash_position"",""end_cash_position""]","[""provider_response_unavailable""]",cash_flow_annual,0,,0,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",no_data,1e0fab79-e038-4b74-a135-af61999090cd,stock_cash_flow,0,2026-04-28T18:06:16.257+00:00,RELIANCE.NS
2026-04-28T17:46:01.228+00:00,b4d51734-534c-4fc9-8b14-9639e6a8e87c,a80d4397-c30c-4077-9a9d-a11f808b5e8d,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""tradeDate"":""2026-04-28"",""sourceName"":""yahoo_finance"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":100,""sourceRecordedAt"":""2026-04-28T17:45:59.111+00:00""}",[],[],valuation_metrics,1,6dc5ffb4-b5cd-47d2-a393-bd644bcb118c,1,valuation metrics mapped 11/11 fields.,completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_valuation_metrics,0,2026-04-28T17:46:01.228+00:00,RELIANCE.NS
2026-04-29T00:46:02.388+00:00,b7e5398c-ed6e-4a6d-90b5-abf17b8fd49a,d3dde28e-92e3-4af6-ad50-f317725a08b3,"{""sourceUrl"":""https://query1.finance.yahoo.com/v7/finance/quote?symbols=RELIANCE.NS&formatted=false"",""stockSlug"":""reliance-industries"",""tradeDate"":""2026-04-28"",""sourceName"":""yahoo_finance"",""rawImportId"":""7a6f28b0-ecdf-446a-83c7-b0a6acb220f8"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":100,""fallbackStrategy"":null,""sourceRecordedAt"":""2026-04-29T00:46:00.656+00:00""}",[],[],latest_market_snapshot,1,7a6f28b0-ecdf-446a-83c7-b0a6acb220f8,1,Latest snapshot mapped 11/11 fields.,completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_market_snapshot,0,2026-04-29T00:46:02.388+00:00,RELIANCE.NS
2026-04-29T00:46:12.052+00:00,bb8f5c8f-565c-4f9e-9fce-f5da7c0e1c5c,0df088ad-d43d-415c-a4ca-d71696c1855d,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":96.43,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-29T00:46:08.928+00:00""}","[""2025-09-30:operating_expense""]",[],income_statement_quarterly,2,8a13a0e6-a16f-4866-af67-abd7bd1b528e,2,Normalized 2 of 2 raw statement rows for income_statement_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_income_statement,0,2026-04-29T00:46:12.052+00:00,RELIANCE.NS
2026-04-28T17:49:00.879+00:00,c7fb95bb-f3c5-4770-9d23-99a5c8a329be,1f72339f-da02-4230-9133-ba72ee62c4fb,"{""sourceUrl"":""https://query1.finance.yahoo.com/v7/finance/quote?symbols=RELIANCE.NS&formatted=false"",""stockSlug"":""reliance-industries"",""tradeDate"":""2026-04-28"",""sourceName"":""yahoo_finance"",""rawImportId"":""27ff3d86-94b4-4190-a3bf-84c47e71c0e7"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":100,""sourceRecordedAt"":""2026-04-28T17:48:58.92+00:00""}",[],[],latest_market_snapshot,1,27ff3d86-94b4-4190-a3bf-84c47e71c0e7,1,Latest snapshot mapped 11/11 fields.,completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_market_snapshot,0,2026-04-28T17:49:00.879+00:00,RELIANCE.NS
2026-04-28T18:03:31.295+00:00,ca956179-507d-42d7-b576-377d924094c9,d3195b44-b50e-4156-8384-7ec472dd3ce2,"{""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""2c58ef03-f417-4c7c-bc76-5f6882a635de"",""skippedRows"":0,""stockSymbol"":""RELIANCE"",""updatedRows"":365,""yahooSymbol"":""RELIANCE.NS"",""insertedRows"":0,""duplicateMode"":""replace_matching_dates"",""sourceRecordedAt"":""2026-04-28T18:03:27.033+00:00"",""completionPercentage"":100}",[],[],historical_prices,365,2c58ef03-f417-4c7c-bc76-5f6882a635de,365,"Imported Yahoo daily history for RELIANCE. Inserted 0, updated 365, skipped 0. Latest available date: 2026-04-28.",completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_price_history,0,2026-04-28T18:03:31.295+00:00,RELIANCE.NS
2026-04-28T17:46:10.31+00:00,d61fd2ba-0d40-4cb6-b31e-dce4619626e0,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""annual"",""sourceName"":""yahoo_finance"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":100,""latestFiscalDate"":""2025-03-31"",""sourceRecordedAt"":""2026-04-28T17:46:05.397+00:00""}",[],[],balance_sheet_annual,2,0d361d85-e8b1-472a-91dc-c031289d2f44,2,Normalized 2 of 2 raw statement rows for balance_sheet_annual.,completed,1e0fab79-e038-4b74-a135-af61999090cd,stock_balance_sheet,0,2026-04-28T17:46:10.31+00:00,RELIANCE.NS
2026-04-29T00:46:14.372+00:00,d71bb22a-2642-499c-8930-d61f46a18755,0df088ad-d43d-415c-a4ca-d71696c1855d,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":96.15,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-29T00:46:08.928+00:00""}","[""2025-09-30:receivables""]",[],balance_sheet_quarterly,2,8a13a0e6-a16f-4866-af67-abd7bd1b528e,2,Normalized 2 of 2 raw statement rows for balance_sheet_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_balance_sheet,0,2026-04-29T00:46:14.372+00:00,RELIANCE.NS
2026-04-28T17:45:54.713+00:00,d83b99d6-2cbe-4231-a649-a107852614bb,cb0ccb9f-c095-431e-9344-1244e193f904,"{""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""3367243b-5d34-4def-800a-786cdf30e03b"",""skippedRows"":0,""stockSymbol"":""RELIANCE"",""updatedRows"":10,""yahooSymbol"":""RELIANCE.NS"",""insertedRows"":0,""duplicateMode"":""replace_matching_dates"",""sourceRecordedAt"":""2026-04-28T17:45:52.326+00:00"",""completionPercentage"":100}","[""volume"",""adjusted_close""]",[],historical_prices,10,3367243b-5d34-4def-800a-786cdf30e03b,10,"Imported Yahoo daily history for RELIANCE. Inserted 0, updated 10, skipped 0. Latest available date: 2026-04-28.",completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_price_history,0,2026-04-28T17:45:54.713+00:00,RELIANCE.NS
2026-04-29T00:46:16.727+00:00,e2bb9cf0-aad1-4845-bd57-7a6dcdadb750,0df088ad-d43d-415c-a4ca-d71696c1855d,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":95.45,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-29T00:46:08.928+00:00""}","[""2025-09-30:capital_expenditure""]",[],cash_flow_quarterly,2,8a13a0e6-a16f-4866-af67-abd7bd1b528e,2,Normalized 2 of 2 raw statement rows for cash_flow_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_cash_flow,0,2026-04-29T00:46:16.727+00:00,RELIANCE.NS
2026-04-29T00:45:59.121+00:00,e53fd13a-1056-4ca1-8324-4f6e6b30e90f,f3b587e4-f531-48dc-b65c-dc5c6d37413c,"{""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""28cc4f25-1122-439f-a810-602d15d89d6e"",""skippedRows"":0,""stockSymbol"":""RELIANCE"",""updatedRows"":10,""yahooSymbol"":""RELIANCE.NS"",""insertedRows"":0,""duplicateMode"":""replace_matching_dates"",""sourceRecordedAt"":""2026-04-29T00:45:56.929+00:00"",""completionPercentage"":100}","[""volume"",""adjusted_close""]",[],historical_prices,10,28cc4f25-1122-439f-a810-602d15d89d6e,10,"Imported Yahoo daily history for RELIANCE. Inserted 0, updated 10, skipped 0. Latest available date: 2026-04-28.",completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_price_history,0,2026-04-29T00:45:59.121+00:00,RELIANCE.NS
2026-04-28T17:46:03.735+00:00,e6a1c8a4-de35-4f83-a300-bd632b75e5df,a80d4397-c30c-4077-9a9d-a11f808b5e8d,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""tradeDate"":""2026-04-28"",""sourceName"":""yahoo_finance"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":92.31,""sourceRecordedAt"":""2026-04-28T17:45:59.111+00:00""}","[""free_cash_flow""]",[],financial_highlights,1,6dc5ffb4-b5cd-47d2-a393-bd644bcb118c,1,financial highlights mapped 12/13 fields.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_financial_highlights,0,2026-04-28T17:46:03.735+00:00,RELIANCE.NS
2026-04-28T17:46:11.552+00:00,e6f6d85a-3c9a-49be-824f-9727a046b379,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":96.15,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-28T17:46:05.397+00:00""}","[""2025-09-30:receivables""]",[],balance_sheet_quarterly,2,0d361d85-e8b1-472a-91dc-c031289d2f44,2,Normalized 2 of 2 raw statement rows for balance_sheet_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_balance_sheet,0,2026-04-28T17:46:11.552+00:00,RELIANCE.NS
2026-04-28T18:06:17.633+00:00,e75e10d1-e1a7-407b-8324-88f2cacb1a6a,b5566018-8d93-49b8-9428-867776813868,"{""sourceUrl"":null,""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":null,""stockSymbol"":""RELIANCE"",""unavailable"":true,""yahooSymbol"":""RELIANCE.NS"",""sourceRecordedAt"":null}","[""currency_code"",""operating_cash_flow"",""investing_cash_flow"",""financing_cash_flow"",""capital_expenditure"",""free_cash_flow"",""dividends_paid"",""stock_based_compensation"",""depreciation_amortization"",""beginning_cash_position"",""end_cash_position""]","[""provider_response_unavailable""]",cash_flow_quarterly,0,,0,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",no_data,1e0fab79-e038-4b74-a135-af61999090cd,stock_cash_flow,0,2026-04-28T18:06:17.633+00:00,RELIANCE.NS
2026-04-28T17:49:16.871+00:00,f0fe8fa1-4fb9-480a-af96-74906fcb4521,df380c4b-5968-4bba-a1b7-6409ba066627,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":95.45,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-28T17:49:08.203+00:00""}","[""2025-09-30:capital_expenditure""]",[],cash_flow_quarterly,2,9b5aff5d-d5e5-4f63-aa19-5bfa20db2317,2,Normalized 2 of 2 raw statement rows for cash_flow_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_cash_flow,0,2026-04-28T17:49:16.871+00:00,RELIANCE.NS
2026-04-28T18:06:11.968+00:00,f2ffcfee-700d-464a-bbb0-c2519dd228a3,b5566018-8d93-49b8-9428-867776813868,"{""sourceUrl"":null,""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":null,""stockSymbol"":""RELIANCE"",""unavailable"":true,""yahooSymbol"":""RELIANCE.NS"",""sourceRecordedAt"":null}","[""currency_code"",""total_revenue"",""cost_of_revenue"",""gross_profit"",""operating_expense"",""operating_income"",""interest_expense"",""pretax_income"",""income_tax_expense"",""net_income"",""net_income_common"",""basic_eps"",""diluted_eps"",""ebitda""]","[""provider_response_unavailable""]",income_statement_quarterly,0,,0,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",no_data,1e0fab79-e038-4b74-a135-af61999090cd,stock_income_statement,0,2026-04-28T18:06:11.968+00:00,RELIANCE.NS
2026-04-28T17:46:13.994+00:00,f512858e-fd25-4fcd-ade0-0fb544d81639,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=incomeStatementHistory%2CincomeStatementHistoryQuarterly%2CbalanceSheetHistory%2CbalanceSheetHistoryQuarterly%2CcashflowStatementHistory%2CcashflowStatementHistoryQuarterly&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""periodType"":""quarterly"",""sourceName"":""yahoo_finance"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""fillPercentage"":95.45,""latestFiscalDate"":""2025-12-31"",""sourceRecordedAt"":""2026-04-28T17:46:05.397+00:00""}","[""2025-09-30:capital_expenditure""]",[],cash_flow_quarterly,2,0d361d85-e8b1-472a-91dc-c031289d2f44,2,Normalized 2 of 2 raw statement rows for cash_flow_quarterly.,completed_with_warnings,1e0fab79-e038-4b74-a135-af61999090cd,stock_cash_flow,0,2026-04-28T17:46:13.994+00:00,RELIANCE.NS
